account_age_bucket,analytic_vertical,is_alpha_seller,order_payment_type,order_sales_channel,refund_mode,ret_amnt_bucket,return_action,return_amount,return_from_address_pincode,return_from_address_state,return_id,return_id_14_21days,return_id_7_14days,return_id_7days,return_id_last_day,return_reason,return_request_channel,seller_id,ratio_7days,ratio_7_14days,ratio_14_21days,ratio_21_28days,max_ratio,score
,,,,,,299-750,refund_expect,64803.0,,,30.285714285714285,37.714285714285715,56.42857142857143,43.142857142857146,124,,SELF_SERVE,,2.809061488673139,2.159203980099502,3.2029520295202953,3.963470319634703,3.963470319634703,20.108960045796998
,,0.0,,AndroidApp,,,,19867.0,,,7.571428571428571,10.857142857142858,19.0,28.571428571428573,47,,SELF_SERVE,f7166dcd5c3e4b28,1.5893719806763285,2.35,3.963855421686747,5.483333333333333,5.483333333333333,20.102546417554276
,,,,AndroidApp,,,,19867.0,,,7.571428571428571,10.857142857142858,19.0,28.571428571428573,47,,SELF_SERVE,f7166dcd5c3e4b28,1.5893719806763285,2.35,3.963855421686747,5.483333333333333,5.483333333333333,20.102546417554276
,MensRaincoat,0.0,,,,299-750,wait_refund,166901.0,,,47.285714285714285,80.71428571428571,226.85714285714286,294.42857142857144,357,,,,1.2084139264990328,1.5667711598746081,4.368881118881119,7.393491124260355,7.393491124260355,20.10138993857883
,,,,AndroidApp,,299-750,refund_expect,59559.0,,,28.428571428571427,33.142857142857146,51.285714285714285,40.57142857142857,114,,,,2.7422680412371134,2.180327868852459,3.338912133891213,3.8737864077669903,3.8737864077669903,20.09848044940151
,MensRaincoat,0.0,,,,299-750,wait_refund,161297.0,,,44.714285714285715,78.85714285714286,221.42857142857142,284.57142857142856,344,,SELF_SERVE,,1.2046023011505753,1.5465639049454079,4.3076923076923075,7.5249999999999995,7.5249999999999995,20.091172024305713
,,,,,NEFT,299-750,refund_expect,29633.0,,,13.285714285714286,16.714285714285715,22.571428571428573,21.142857142857142,57,,SELF_SERVE,,2.574193548387097,2.418181818181818,3.217741935483871,3.9899999999999998,3.9899999999999998,20.088460410557182
,MobileAccessoryCombo,,,AndroidApp,,,,18606.0,,,6.142857142857143,9.857142857142858,16.428571428571427,28.285714285714285,42,,,f7166dcd5c3e4b28,1.4341463414634146,2.4098360655737707,3.8684210526315788,5.88,5.88,20.087669563753447
,MobileAccessoryCombo,0.0,,AndroidApp,,,,18606.0,,,6.142857142857143,9.857142857142858,16.428571428571427,28.285714285714285,42,,,f7166dcd5c3e4b28,1.4341463414634146,2.4098360655737707,3.8684210526315788,5.88,5.88,20.087669563753447
,,1.0,,,NEFT,>2000,,345467.0,,Rajasthan,6.142857142857143,7.714285714285714,6.714285714285714,8.428571428571429,24,,,bd91df39671142ca,2.5454545454545454,3.111111111111111,2.754098360655737,3.36,3.36,20.07700612684219
,,,COD,,NEFT,>2000,,345467.0,,Rajasthan,6.142857142857143,7.714285714285714,6.714285714285714,8.428571428571429,24,,,bd91df39671142ca,2.5454545454545454,3.111111111111111,2.754098360655737,3.36,3.36,20.07700612684219
,,,,,NEFT,>2000,,345467.0,,Rajasthan,6.142857142857143,7.714285714285714,6.714285714285714,8.428571428571429,24,,,bd91df39671142ca,2.5454545454545454,3.111111111111111,2.754098360655737,3.36,3.36,20.07700612684219
,,,COD,AndroidApp,NEFT,299-750,refund_expect,27983.0,,,13.571428571428571,15.714285714285714,20.285714285714285,20.0,54,,,,2.5714285714285716,2.5369127516778525,3.2307692307692304,3.7058823529411766,3.7058823529411766,20.054433131022158
<30,,,,AndroidApp,,,,40193.0,135133.0,,7.833333333333333,13.571428571428571,9.714285714285714,13.714285714285714,35,MISSHIPMENT,SELF_SERVE,,2.3786407766990294,3.266666666666667,2.4019607843137254,3.9622641509433967,3.9622641509433967,20.045140602494893
,MensRaincoat,0.0,,,QC_EGV,299-750,,20281.0,,,5.571428571428571,8.428571428571429,19.857142857142858,34.714285714285715,42,,,,1.176,2.0136986301369864,4.454545454545454,6.391304347826087,6.391304347826087,20.040519789918243
,MensRaincoat,0.0,COD,,QC_EGV,299-750,,20281.0,,,5.571428571428571,8.428571428571429,19.857142857142858,34.714285714285715,42,,,,1.176,2.0136986301369864,4.454545454545454,6.391304347826087,6.391304347826087,20.040519789918243
,MensRaincoat,0.0,,,QC_EGV,299-750,,20281.0,,,5.571428571428571,8.428571428571429,19.857142857142858,34.714285714285715,42,,SELF_SERVE,,1.176,2.0136986301369864,4.454545454545454,6.391304347826087,6.391304347826087,20.040519789918243
,Handset,,,MobileSite,NEFT,,wait_refund,131065.0,,Rajasthan,2.7142857142857144,2.7142857142857144,1.8333333333333333,3.0,10,,,,2.5,3.5294117647058827,2.692307692307692,2.692307692307692,3.5294117647058827,20.039592760180994
<30,,,COD,AndroidApp,,,,62282.0,135133.0,Haryana,8.0,14.142857142857142,11.142857142857142,14.0,37,,,,2.466666666666667,3.047058823529412,2.4433962264150946,4.111111111111111,4.111111111111111,20.036989764459243
<30,,,COD,AndroidApp,,,,62282.0,135133.0,,8.0,14.142857142857142,11.142857142857142,14.0,37,,,,2.466666666666667,3.047058823529412,2.4433962264150946,4.111111111111111,4.111111111111111,20.036989764459243
<30,,,,AndroidApp,,,,62282.0,135133.0,,8.0,14.142857142857142,11.142857142857142,14.0,37,,,,2.466666666666667,3.047058823529412,2.4433962264150946,4.111111111111111,4.111111111111111,20.036989764459243
<30,,,,AndroidApp,,,,62282.0,135133.0,Haryana,8.0,14.142857142857142,11.142857142857142,14.0,37,,,,2.466666666666667,3.047058823529412,2.4433962264150946,4.111111111111111,4.111111111111111,20.036989764459243
,MensRaincoat,,,AndroidApp,NEFT,,wait_refund,18451.0,,,6.285714285714286,6.0,16.0,27.714285714285715,36,MISSHIPMENT,,,1.2537313432835822,2.1176470588235294,5.142857142857143,4.9411764705882355,5.142857142857143,20.025084660729966
,MensRaincoat,,COD,MobileSite,,,wait_refund,20240.0,,,6.142857142857143,7.0,20.142857142857142,26.428571428571427,39,,,,1.421875,1.8445945945945947,4.875,5.46,5.46,20.01637668918919
<30,,,COD,AndroidApp,,,,40193.0,135133.0,,7.833333333333333,13.714285714285714,9.714285714285714,13.714285714285714,35,MISSHIPMENT,,,2.3786407766990294,3.266666666666667,2.3786407766990294,3.9622641509433967,3.9622641509433967,20.01016059107285
<30,,,,AndroidApp,,,,40193.0,135133.0,,7.833333333333333,13.714285714285714,9.714285714285714,13.714285714285714,35,MISSHIPMENT,,,2.3786407766990294,3.266666666666667,2.3786407766990294,3.9622641509433967,3.9622641509433967,20.01016059107285
<30,,,,AndroidApp,,,,40193.0,135133.0,Haryana,7.833333333333333,13.714285714285714,9.714285714285714,13.714285714285714,35,MISSHIPMENT,,,2.3786407766990294,3.266666666666667,2.3786407766990294,3.9622641509433967,3.9622641509433967,20.01016059107285
,,0.0,,AndroidApp,,,refund_expect,70521.0,,,30.714285714285715,36.142857142857146,48.285714285714285,36.857142857142854,112,,SELF_SERVE,,2.958490566037736,2.272463768115942,3.0153846153846153,3.5315315315315314,3.5315315315315314,19.99576240593468
,MensRaincoat,,COD,AndroidApp,NEFT,,,18451.0,,,6.285714285714286,6.0,16.142857142857142,27.714285714285715,36,MISSHIPMENT,,,1.2537313432835822,2.1,5.142857142857143,4.9411764705882355,5.142857142857143,19.989790543082904
,MensRaincoat,,,AndroidApp,NEFT,,,18451.0,,,6.285714285714286,6.0,16.142857142857142,27.714285714285715,36,MISSHIPMENT,,,1.2537313432835822,2.1,5.142857142857143,4.9411764705882355,5.142857142857143,19.989790543082904
,WomenHeel,1.0,,,,299-750,,73796.0,,,21.571428571428573,20.714285714285715,247.28571428571428,152.0,145,,SELF_SERVE,,0.9477124183006536,0.5840046029919448,6.677631578947368,6.424050632911392,6.677631578947368,19.977788253067967
,WomenHeel,1.0,,,,299-750,,73796.0,,,21.571428571428573,20.714285714285715,247.28571428571428,152.0,145,,SELF_SERVE,d591418b408940a0,0.9477124183006536,0.5840046029919448,6.677631578947368,6.424050632911392,6.677631578947368,19.977788253067967
,WomenHeel,,,,,299-750,,73796.0,,,21.571428571428573,20.714285714285715,247.28571428571428,152.0,145,,SELF_SERVE,d591418b408940a0,0.9477124183006536,0.5840046029919448,6.677631578947368,6.424050632911392,6.677631578947368,19.977788253067967
,,,,AndroidApp,NEFT,299-750,refund_expect,27983.0,,,13.714285714285714,15.714285714285714,20.285714285714285,20.142857142857142,54,,,,2.554054054054054,2.5369127516778525,3.2307692307692304,3.6699029126213594,3.6699029126213594,19.975017397266047
,MensRaincoat,0.0,,AndroidApp,back_to_source,,,23073.0,,,3.857142857142857,7.428571428571429,22.857142857142858,27.714285714285715,36,QUALITY_ISSUES,,,1.2537313432835822,1.5089820359281436,4.271186440677966,7.411764705882352,7.411764705882352,19.970836796964544
,Handset,,COD,,,,,176979.0,,Rajasthan,3.6666666666666665,2.6666666666666665,2.0,5.714285714285714,12,DAMAGED_PRODUCT,,bd91df39671142ca,1.7872340425531914,4.0,3.272727272727273,2.5714285714285716,4.0,19.948604586902462
,Trimmer,,,AndroidApp,NEFT,,,33579.0,,,12.285714285714286,11.857142857142858,16.285714285714285,17.428571428571427,45,DEFECTIVE_PRODUCT,SELF_SERVE,,2.4418604651162794,2.603305785123967,3.5,3.387096774193548,3.5,19.94835950723218
,MensRaincoat,,COD,AndroidApp,,299-750,,103470.0,,,32.57142857142857,46.0,124.71428571428571,179.14285714285714,218,,,,1.2101506740681998,1.7340909090909091,4.638297872340425,6.493617021276596,6.493617021276596,19.944622333139552
,,0.0,,AndroidApp,back_to_source,,,19402.0,500072.0,,13.0,13.142857142857142,12.428571428571429,8.0,33,SIZE_FIT_ISSUES,,,3.6666666666666665,2.4574468085106385,2.3333333333333335,2.357142857142857,3.6666666666666665,19.9387031408308
<30,Handset,1.0,COD,,,,,282162.0,,Rajasthan,4.714285714285714,5.285714285714286,5.428571428571429,10.142857142857142,21,,,,1.8846153846153848,3.2666666666666666,3.340909090909091,3.675,3.675,19.931235431235432
,,0.0,COD,,,0-299,wait_refund,10418.0,,,6.857142857142857,6.285714285714286,16.142857142857142,23.142857142857142,36,,,7ee900cea20a4d48,1.4911242603550297,2.1,4.9411764705882355,4.581818181818182,4.9411764705882355,19.92139353858811
,,,COD,,,0-299,wait_refund,10418.0,,,6.857142857142857,6.285714285714286,16.142857142857142,23.142857142857142,36,,,7ee900cea20a4d48,1.4911242603550297,2.1,4.9411764705882355,4.581818181818182,4.9411764705882355,19.92139353858811
>700,MensRaincoat,0.0,,AndroidApp,NEFT,,,43975.0,,,10.714285714285714,18.571428571428573,55.42857142857143,72.14285714285714,86,,,,1.17578125,1.5240506329113923,4.394160583941606,7.341463414634147,7.341463414634147,19.92025868136934
,MensRaincoat,,,,QC_EGV,299-750,wait_refund,20281.0,,,5.714285714285714,8.285714285714286,20.428571428571427,34.57142857142857,42,,,,1.180722891566265,1.9600000000000002,4.523076923076923,6.25531914893617,6.25531914893617,19.91174176246722
,MensRaincoat,,COD,,QC_EGV,299-750,wait_refund,20281.0,,,5.714285714285714,8.285714285714286,20.428571428571427,34.57142857142857,42,,,,1.180722891566265,1.9600000000000002,4.523076923076923,6.25531914893617,6.25531914893617,19.91174176246722
,MensRaincoat,,,,QC_EGV,299-750,wait_refund,20281.0,,,5.714285714285714,8.285714285714286,20.428571428571427,34.57142857142857,42,,SELF_SERVE,,1.180722891566265,1.9600000000000002,4.523076923076923,6.25531914893617,6.25531914893617,19.91174176246722
,MobileAccessoryCombo,,,,,299-750,,20970.0,,,7.714285714285714,9.857142857142858,19.714285714285715,29.0,46,,SELF_SERVE,f7166dcd5c3e4b28,1.5333333333333334,2.220689655172414,4.2368421052631575,5.278688524590163,5.278688524590163,19.90866432616306
,MobileAccessoryCombo,0.0,,,,299-750,,20970.0,,,7.714285714285714,9.857142857142858,19.714285714285715,29.0,46,,SELF_SERVE,f7166dcd5c3e4b28,1.5333333333333334,2.220689655172414,4.2368421052631575,5.278688524590163,5.278688524590163,19.90866432616306
,MensRaincoat,,COD,,,299-750,,128683.0,,,40.57142857142857,60.857142857142854,159.42857142857142,224.28571428571428,277,,,,1.229549778059607,1.7266251113089939,4.478060046189377,6.6632302405498285,6.6632302405498285,19.9074449776009
,MensRaincoat,,COD,,,,,37536.0,,,11.714285714285714,15.0,29.285714285714285,53.42857142857143,70,MISSHIPMENT,,,1.2860892388451444,2.311320754716981,4.375,5.5056179775280905,5.5056179775280905,19.905982584074913
,MensRaincoat,0.0,COD,,,,wait_refund,136020.0,,,38.57142857142857,58.142857142857146,160.28571428571428,216.14285714285714,267,,,,1.2296052631578949,1.6554472984942428,4.5144927536231885,6.747292418772563,6.747292418772563,19.90393930409057
,,,,,,,wait_refund,117594.0,301427.0,Rajasthan,5.666666666666667,4.666666666666667,2.4,9.428571428571429,16,,,,1.5342465753424657,4.705882352941177,2.8235294117647056,2.4,4.705882352941177,19.882675261885574
,,,,,,,wait_refund,117594.0,301427.0,,5.666666666666667,4.666666666666667,2.4,9.428571428571429,16,,,,1.5342465753424657,4.705882352941177,2.8235294117647056,2.4,4.705882352941177,19.882675261885574
>700,,,,,,299-750,refund_expect,38971.0,,,17.285714285714285,22.0,35.714285714285715,23.571428571428573,72,,SELF_SERVE,,2.9302325581395348,1.961089494163424,3.130434782608696,3.9375,3.9375,19.88091255758873
,MensRaincoat,,,AndroidApp,,,wait_refund,25246.0,,,8.571428571428571,12.142857142857142,28.857142857142858,38.57142857142857,57,,,bd049d2ac3594224,1.44043321299639,1.909090909090909,4.336956521739131,5.955223880597015,5.955223880597015,19.879923513878502
,MensRaincoat,0.0,,AndroidApp,,,wait_refund,25246.0,,,8.571428571428571,12.142857142857142,28.857142857142858,38.57142857142857,57,,,bd049d2ac3594224,1.44043321299639,1.909090909090909,4.336956521739131,5.955223880597015,5.955223880597015,19.879923513878502
,Handset,1.0,,,NEFT,,,244962.0,,Rajasthan,6.285714285714286,6.428571428571429,5.285714285714286,6.428571428571429,20,,SELF_SERVE,,2.692307692307692,3.181818181818182,2.692307692307692,2.7450980392156863,3.181818181818182,19.87796517208282
,MensRaincoat,0.0,COD,,,,wait_refund,35871.0,,,8.714285714285714,15.428571428571429,40.57142857142857,53.714285714285715,69,QUALITY_ISSUES,,,1.2610966057441253,1.6597938144329898,4.199999999999999,7.102941176470589,7.102941176470589,19.87527031969688
,MensRaincoat,,,AndroidApp,,,wait_refund,37562.0,,,11.142857142857142,13.285714285714286,31.0,52.42857142857143,67,MISSHIPMENT,,,1.2540106951871657,2.09375,4.6899999999999995,5.517647058823529,5.517647058823529,19.875173796791444
,,0.0,,AndroidApp,,,,20578.0,,,4.0,18.142857142857142,42.285714285714285,48.857142857142854,53,,,6n09xze479qe72te,1.0630372492836677,1.2244224422442245,2.7686567164179103,10.6,10.6,19.859423082324483
,,,,AndroidApp,,,,20578.0,,,4.0,18.142857142857142,42.285714285714285,48.857142857142854,53,,,6n09xze479qe72te,1.0630372492836677,1.2244224422442245,2.7686567164179103,10.6,10.6,19.859423082324483
,MensRaincoat,,,AndroidApp,,,wait_refund,36015.0,,Maharashtra,4.142857142857143,15.714285714285714,74.14285714285714,65.57142857142857,57,,SELF_SERVE,,0.8562231759656652,0.7585551330798479,3.41025641025641,11.083333333333332,11.083333333333332,19.856386154791807
,SmartLighting,,,AndroidApp,,,,34557.0,,,13.142857142857142,7.142857142857143,7.142857142857143,23.714285714285715,33,,SELF_SERVE,,1.3352601156069364,4.052631578947369,4.052631578947369,2.3333333333333335,4.052631578947369,19.855694148666462
,MensRaincoat,0.0,COD,AndroidApp,,,wait_refund,108719.0,,,30.0,44.714285714285715,126.28571428571429,175.57142857142858,209,,,,1.1836569579288025,1.6419753086419753,4.5718749999999995,6.741935483870968,6.741935483870968,19.842840995976925
,,0.0,,,,,refund_expect,72386.0,,,9.857142857142858,10.428571428571429,15.142857142857142,19.0,42,,CS_AGENT,,2.1,2.601769911504425,3.675,3.8684210526315788,3.8684210526315788,19.834460875640428
,MensRaincoat,0.0,COD,,,,,37221.0,,,9.285714285714286,15.857142857142858,41.0,54.0,71,QUALITY_ISSUES,SELF_SERVE,,1.290909090909091,1.6904761904761905,4.211864406779661,6.902777777777778,6.902777777777778,19.828799496172376
,MensRaincoat,,COD,AndroidApp,,299-750,,97559.0,,,30.428571428571427,43.42857142857143,119.85714285714286,170.28571428571428,205,,SELF_SERVE,,1.1968306922435363,1.6962174940898345,4.614147909967845,6.522727272727273,6.522727272727273,19.82846085646755
,MobileAccessoryCombo,,,,,,,20970.0,,,7.714285714285714,9.857142857142858,19.714285714285715,29.714285714285715,46,,SELF_SERVE,f7166dcd5c3e4b28,1.4976744186046511,2.220689655172414,4.2368421052631575,5.278688524590163,5.278688524590163,19.819517039341356
,MobileAccessoryCombo,0.0,,,,,,20970.0,,,7.714285714285714,9.857142857142858,19.714285714285715,29.714285714285715,46,,SELF_SERVE,f7166dcd5c3e4b28,1.4976744186046511,2.220689655172414,4.2368421052631575,5.278688524590163,5.278688524590163,19.819517039341356
>700,MensRaincoat,,,AndroidApp,,299-750,wait_refund,82057.0,,,21.571428571428573,39.0,117.14285714285714,133.85714285714286,169,,,,1.2531779661016949,1.4304715840386941,4.225,7.487341772151899,7.487341772151899,19.818729855483525
,MensRaincoat,,,AndroidApp,,299-750,wait_refund,133206.0,,,37.857142857142854,62.285714285714285,181.57142857142858,229.0,278,,SELF_SERVE,,1.208695652173913,1.5226917057902973,4.3927765237020315,7.154411764705883,7.154411764705883,19.81069909227431
,MensRaincoat,0.0,COD,,,,,37627.0,,,9.428571428571429,16.0,42.142857142857146,55.0,72,QUALITY_ISSUES,,,1.2857142857142858,1.6688741721854303,4.235294117647059,6.904109589041096,6.904109589041096,19.80908482416826
,,,,AndroidApp,,0-299,wait_refund,9656.0,500072.0,,14.142857142857142,15.571428571428571,19.142857142857142,10.0,41,,,,3.727272727272727,2.0354609929078014,2.474137931034483,2.707547169811321,3.727272727272727,19.80785787036047
,,,,AndroidApp,,0-299,wait_refund,9656.0,500072.0,Telangana,14.142857142857142,15.571428571428571,19.142857142857142,10.0,41,,,,3.727272727272727,2.0354609929078014,2.474137931034483,2.707547169811321,3.727272727272727,19.80785787036047
>700,BabyPillow,,,,,0-299,,5801.0,,,6.571428571428571,7.857142857142857,6.714285714285714,42.0,32,,,,0.7441860465116279,4.148148148148148,3.6129032258064515,4.226415094339623,4.226415094339623,19.802531345624665
>700,BabyPillow,0.0,,,,0-299,,5801.0,,,6.571428571428571,7.857142857142857,6.714285714285714,42.0,32,,,,0.7441860465116279,4.148148148148148,3.6129032258064515,4.226415094339623,4.226415094339623,19.802531345624665
>700,MensRaincoat,,COD,,,299-750,,60035.0,,,16.571428571428573,29.714285714285715,78.0,105.28571428571429,128,,,,1.2043010752688172,1.620253164556962,4.167441860465116,7.284552845528455,7.284552845528455,19.786974653512097
,MensRaincoat,0.0,COD,,NEFT,,wait_refund,112198.0,,,31.571428571428573,48.42857142857143,137.28571428571428,177.71428571428572,221,,,,1.2366107114308553,1.5981404958677687,4.471098265895954,6.785087719298246,6.785087719298246,19.779542888454852
,MensRaincoat,0.0,,,NEFT,,wait_refund,112198.0,,,31.571428571428573,48.42857142857143,137.28571428571428,177.71428571428572,221,,,,1.2366107114308553,1.5981404958677687,4.471098265895954,6.785087719298246,6.785087719298246,19.779542888454852
,MensRaincoat,0.0,Prepaid,AndroidApp,,,,23073.0,,,3.857142857142857,7.428571428571429,23.714285714285715,28.571428571428573,36,QUALITY_ISSUES,,,1.217391304347826,1.4566473988439306,4.271186440677966,7.411764705882352,7.411764705882352,19.775317425456727
,MensRaincoat,,COD,MobileSite,,,wait_refund,19405.0,,,5.714285714285714,6.857142857142857,19.428571428571427,24.857142857142858,37,,SELF_SERVE,,1.430939226519337,1.8111888111888113,4.709090909090909,5.51063829787234,5.51063829787234,19.774000350184668
180-350,MensRaincoat,0.0,,AndroidApp,,,wait_refund,19274.0,,,4.857142857142857,7.0,19.142857142857142,31.571428571428573,37,,,,1.1359649122807018,1.8368794326241136,4.625,6.317073170731708,6.317073170731708,19.768244316681688
,MensRaincoat,,COD,,,299-750,,121055.0,,,37.857142857142854,57.57142857142857,153.28571428571428,212.28571428571428,260,,SELF_SERVE,,1.2190221031480242,1.6851851851851853,4.439024390243903,6.6911764705882355,6.6911764705882355,19.76763868419452
,,,,AndroidApp,,,wait_refund,33110.0,500070.0,,10.285714285714286,8.428571428571429,11.142857142857142,19.571428571428573,37,,,,1.798611111111111,3.047058823529412,3.9242424242424243,3.2784810126582276,3.9242424242424243,19.755490073858468
,,,,AndroidApp,,,wait_refund,33110.0,500070.0,Telangana,10.285714285714286,8.428571428571429,11.142857142857142,19.571428571428573,37,,,,1.798611111111111,3.047058823529412,3.9242424242424243,3.2784810126582276,3.9242424242424243,19.755490073858468
>700,MensRaincoat,0.0,,AndroidApp,,299-750,,87074.0,,,23.0,43.0,122.28571428571429,150.28571428571428,182,,,,1.2030217186024552,1.4762456546929315,4.136363636363637,7.583333333333333,7.583333333333333,19.747924393770788
,WomenHeel,1.0,,AndroidApp,,299-750,,58038.0,,,16.0,16.714285714285715,186.85714285714286,120.71428571428571,113,,,d591418b408940a0,0.9284037558685446,0.6015209125475285,6.379032258064516,6.647058823529412,6.647058823529412,19.739658425392605
,WomenHeel,1.0,,AndroidApp,,299-750,,58038.0,,,16.0,16.714285714285715,186.85714285714286,120.71428571428571,113,,,,0.9284037558685446,0.6015209125475285,6.379032258064516,6.647058823529412,6.647058823529412,19.739658425392605
,WomenHeel,,,AndroidApp,,299-750,,58038.0,,,16.0,16.714285714285715,186.85714285714286,120.71428571428571,113,,,d591418b408940a0,0.9284037558685446,0.6015209125475285,6.379032258064516,6.647058823529412,6.647058823529412,19.739658425392605
>700,MensRaincoat,,,,NEFT,299-750,,44961.0,,,12.285714285714286,21.142857142857142,63.0,79.0,96,,,,1.2,1.5,4.335483870967742,7.225806451612903,7.225806451612903,19.729032258064517
>700,MensRaincoat,,COD,,NEFT,299-750,,44961.0,,,12.285714285714286,21.142857142857142,63.0,79.0,96,,,,1.2,1.5,4.335483870967742,7.225806451612903,7.225806451612903,19.729032258064517
>700,MensRaincoat,,COD,AndroidApp,,,,36787.0,,,9.571428571428571,12.0,37.142857142857146,43.857142857142854,62,SIZE_FIT_ISSUES,,,1.3821656050955415,1.6254681647940075,4.769230769230769,5.864864864864865,5.864864864864865,19.725061361037888
,WristWatch,1.0,,,NEFT,299-750,wait_refund,29200.0,,,4.0,13.0,35.285714285714285,36.57142857142857,46,,,,1.2243346007604563,1.2677165354330708,3.2857142857142856,9.2,9.2,19.72484100133871
,WristWatch,,,,NEFT,299-750,wait_refund,29200.0,,,4.0,13.0,35.285714285714285,36.57142857142857,46,,,d591418b408940a0,1.2243346007604563,1.2677165354330708,3.2857142857142856,9.2,9.2,19.72484100133871
,MensTShirt,0.0,,,,,wait_refund,13102.0,,,13.285714285714286,9.142857142857142,6.857142857142857,14.285714285714286,31,,SELF_SERVE,19781ea39c574a97,2.02803738317757,3.9454545454545458,3.0563380281690145,2.17,3.9454545454545458,19.71550959110654
,MensTShirt,,,,,,wait_refund,13102.0,,,13.285714285714286,9.142857142857142,6.857142857142857,14.285714285714286,31,,SELF_SERVE,19781ea39c574a97,2.02803738317757,3.9454545454545458,3.0563380281690145,2.17,3.9454545454545458,19.71550959110654
,,0.0,,,,,refund_expect,166751.0,,,52.714285714285715,60.142857142857146,79.0,68.14285714285714,189,,,,2.7334710743801653,2.3625,3.0911214953271027,3.5186170212765955,3.5186170212765955,19.713976950217663
,Handset,,,MobileSite,NEFT,>2000,,128537.0,,Rajasthan,1.7142857142857142,2.0,1.5,2.142857142857143,8,,,,2.5454545454545454,3.2,2.6666666666666665,2.9473684210526314,3.2,19.711004784688996
>700,,,,,,299-750,refund_expect,44338.0,,,20.285714285714285,24.857142857142858,40.42857142857143,27.714285714285715,82,,,,2.855721393034826,1.9793103448275862,3.1712707182320443,3.8523489932885906,3.8523489932885906,19.707179242878894
,MensRaincoat,0.0,,AndroidApp,,,,39383.0,,,12.428571428571429,14.428571428571429,35.57142857142857,61.714285714285715,74,MISSHIPMENT,,,1.1799544419134396,2.0234375,4.796296296296296,5.51063829787234,5.51063829787234,19.701843847100385
,,0.0,,,,,refund_expect,94365.0,,,42.0,49.57142857142857,63.42857142857143,49.0,147,,SELF_SERVE,,2.94,2.2815964523281598,2.9067796610169494,3.4186046511627906,3.4186046511627906,19.691967047344537
,MensRaincoat,,,,,299-750,wait_refund,171655.0,,,50.42857142857143,82.57142857142857,238.14285714285714,299.57142857142856,364,,,,1.2110266159695817,1.5221027479091995,4.355555555555556,7.0777777777777775,7.0777777777777775,19.682883146853463
,MensRaincoat,,COD,,NEFT,,,23913.0,,,7.285714285714286,7.714285714285714,20.142857142857142,34.57142857142857,43,MISSHIPMENT,SELF_SERVE,,1.208835341365462,2.0337837837837838,4.934426229508196,5.189655172413794,5.189655172413794,19.68095043765731
,MensRaincoat,,,,NEFT,,wait_refund,23913.0,,,7.285714285714286,7.714285714285714,20.142857142857142,34.57142857142857,43,MISSHIPMENT,SELF_SERVE,,1.208835341365462,2.0337837837837838,4.934426229508196,5.189655172413794,5.189655172413794,19.68095043765731
,MensRaincoat,,,,NEFT,,,23913.0,,,7.285714285714286,7.714285714285714,20.142857142857142,34.57142857142857,43,MISSHIPMENT,SELF_SERVE,,1.208835341365462,2.0337837837837838,4.934426229508196,5.189655172413794,5.189655172413794,19.68095043765731
,,,,AndroidApp,,,,19098.0,,,3.6666666666666665,16.571428571428573,39.142857142857146,47.0,49,,SELF_SERVE,6n09xze479qe72te,1.0208333333333333,1.2206405693950177,2.7886178861788617,10.500000000000002,10.500000000000002,19.676291301391664
,,0.0,,AndroidApp,,,,19098.0,,,3.6666666666666665,16.571428571428573,39.142857142857146,47.0,49,,SELF_SERVE,6n09xze479qe72te,1.0208333333333333,1.2206405693950177,2.7886178861788617,10.500000000000002,10.500000000000002,19.676291301391664
,MensRaincoat,,COD,,QC_EGV,299-750,,20281.0,,,5.714285714285714,8.571428571428571,20.428571428571427,35.0,42,,SELF_SERVE,,1.1666666666666667,1.9600000000000002,4.388059701492537,6.25531914893617,6.25531914893617,19.674075367841645
,MensRaincoat,,COD,,QC_EGV,299-750,,20281.0,,,5.714285714285714,8.571428571428571,20.428571428571427,35.0,42,,,,1.1666666666666667,1.9600000000000002,4.388059701492537,6.25531914893617,6.25531914893617,19.674075367841645
,MensRaincoat,,,,QC_EGV,299-750,,20281.0,,,5.714285714285714,8.571428571428571,20.428571428571427,35.0,42,,SELF_SERVE,,1.1666666666666667,1.9600000000000002,4.388059701492537,6.25531914893617,6.25531914893617,19.674075367841645
,MensRaincoat,,,,QC_EGV,299-750,,20281.0,,,5.714285714285714,8.571428571428571,20.428571428571427,35.0,42,,,,1.1666666666666667,1.9600000000000002,4.388059701492537,6.25531914893617,6.25531914893617,19.674075367841645
,MensRaincoat,0.0,,AndroidApp,NEFT,,wait_refund,88122.0,,,24.285714285714285,37.0,106.28571428571429,143.0,171,,,,1.1875,1.5938748335552595,4.5,6.76271186440678,6.76271186440678,19.6692115315173
,,0.0,,,,0-299,wait_refund,6030.0,,,15.428571428571429,8.0,7.0,17.285714285714285,32,,SELF_SERVE,ffc3689414254a3a,1.75,4.0,3.5555555555555554,1.9478260869565216,4.0,19.656159420289853
,,,,,,0-299,wait_refund,6030.0,,,15.428571428571429,8.0,7.0,17.285714285714285,32,,SELF_SERVE,ffc3689414254a3a,1.75,4.0,3.5555555555555554,1.9478260869565216,4.0,19.656159420289853
,Handset,1.0,,,,,wait_refund,547817.0,,Rajasthan,14.857142857142858,16.142857142857142,12.571428571428571,14.714285714285714,43,,,,2.7363636363636363,3.168421052631579,2.5083333333333333,2.7117117117117115,3.168421052631579,19.65196290788396
